180, 1
181, 0
182, 2
183, 1
184, 2
185, 0
186, 2
187, 0
188, 0
189, 0
190, 1
191, 1
192, 1
193, 1
194, 1
195, 1
196, 1
197, 1
198, 1
199, 1
200, 2
201, 2
202, 2
203, 2
204, 1
205, 2
206, 2
207, 1
208, 1
209, 0
210, 1
211, 2
212, 2
213, 1
214, 2
215, 2
216, 2
217, 2
218, 2
219, 2
220, 2
221, 2
222, 2
223, 2
224, 2
225, 1
226, 1
227, 1
228, 1
229, 1
230, 2
231, 1
232, 1
233, 1
234, 1
235, 2
236, 1
237, 1
238, 1
239, 1
240, 1
241, 1
242, 1
243, 2
244, 0
245, 1
246, 2
247, 2
248, 1
249, 2
250, 0
251, 0
252, 0
253, 0
254, 2
255, 0
256, 2
257, 2
258, 2
259, 2
260, 2
261, 1
262, 1
263, 1
264, 1
265, 1
266, 1
267, 1
268, 1
269, 1
270, 1
271, 2
272, 2
273, 2
274, 0
275, 0
276, 0
277, 0
278, 0
279, 0
280, 0
281, 2
282, 0
283, 2
284, 1
285, 1
286, 1
287, 1
288, 1
289, 1
290, 1
291, 1
292, 1
293, 1
294, 1
295, 2
296, 2
297, 0
298, 0
299, 0
300, 2
301, 0
302, 0
303, 2
304, 1
305, 0
306, 0
307, 1
308, 0
309, 1
310, 2
311, 2
312, 2
313, 2
314, 2
315, 2
316, 2
317, 0
318, 2
319, 2
320, 1
321, 1
322, 1
323, 2
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 2
333, 1
334, 1
335, 1
336, 1
337, 1
338, 1
339, 1
340, 1
341, 2
342, 0
343, 0
344, 0
345, 0
346, 0
347, 1
348, 1
349, 0
350, 0
351, 0
352, 2
353, 2
354, 1
355, 1
356, 2
357, 1
358, 1
359, 1
360, 1
361, 1
362, 1
363, 0
364, 2
365, 0
366, 2
367, 2
368, 2
369, 1
370, 1
371, 1
372, 1
373, 1
374, 1
375, 1
376, 1
377, 1
378, 1
379, 1
380, 1
381, 1
382, 1
383, 1
384, 1
385, 2
386, 2
387, 1
388, 1
389, 1
390, 1
391, 2
392, 1
393, 2
394, 1
395, 1
396, 2
397, 2
398, 2
399, 2
400, 0
401, 0
402, 0
403, 2
404, 2
405, 0
406, 2
407, 2
408, 2
409, 2
410, 2
411, 1
412, 1
413, 2
414, 2
415, 2
416, 0
417, 0
418, 2
419, 1
420, 1
421, 0
422, 0
423, 0
424, 0
425, 0
426, 0
427, 0
428, 2
429, 1
430, 1
431, 1
432, 1
433, 1
434, 1
435, 1
436, 1
437, 1
438, 1
439, 1
440, 1
441, 1
442, 1
443, 1
444, 1
445, 1
446, 1
447, 1
448, 1
449, 2
450, 2
451, 2
452, 2
453, 2
454, 2
455, 2
456, 1
457, 1
458, 1
459, 1
460, 1
461, 2
462, 2
463, 2
464, 2
465, 0
466, 0
467, 0
468, 0
469, 0
470, 0
471, 0
472, 0
473, 0
474, 0
475, 0
476, 1
477, 1
478, 1
479, 2
480, 2
481, 1
482, 1
483, 1
484, 1
485, 1
486, 1
487, 1
488, 1
489, 2
490, 1
491, 1
492, 1
493, 1
494, 1
495, 1
496, 1
497, 1
498, 1
499, 1
500, 1
501, 1
502, 1
503, 2
504, 2
505, 2
506, 2
507, 2
508, 2
509, 2
510, 2
511, 0
512, 0
513, 2
514, 2
515, 2
516, 1
517, 1
518, 2
519, 1
520, 1
521, 1
522, 2
523, 2
524, 1
525, 2
526, 2
527, 2
528, 2
529, 2
530, 2
531, 2
532, 2
533, 0
534, 2
535, 2
536, 2
537, 2
538, 2
539, 2
540, 2
541, 2
542, 2
543, 0
544, 0
545, 2
546, 0
547, 0
548, 2
549, 2
550, 2
551, 2
552, 2
553, 1
554, 2
555, 1
556, 1
557, 1
558, 2
559, 1
560, 2
561, 2
562, 1
563, 1
564, 1
565, 2
566, 1
567, 1
568, 2
569, 0
570, 2
571, 0
572, 2
573, 2
574, 2
575, 0
576, 2
577, 2
578, 0
579, 2
580, 2
581, 2
582, 2
583, 2
584, 2
585, 0
586, 0
587, 2
588, 0
589, 2
590, 2
591, 2
592, 2
593, 2
594, 2
595, 2
596, 2
597, 2
598, 2
599, 2
600, 2
601, 2
602, 2
603, 2
604, 0
605, 0
606, 0
607, 0
608, 0
609, 0
610, 2
611, 1
612, 1
613, 1
614, 1
615, 1
616, 1
617, 2
618, 2
619, 1
620, 1
621, 2
622, 2
623, 0
624, 0
625, 0
626, 0
627, 0
628, 0
629, 0
630, 0
631, 0
632, 0
633, 0
634, 2
635, 2
636, 1
637, 1
638, 1
639, 1
640, 1
641, 1
642, 1
643, 1
644, 1
645, 1
646, 1
647, 1
648, 1
649, 1
650, 1
651, 1
652, 1
653, 1
654, 1
655, 1
656, 1
657, 1
658, 2
659, 1
660, 0
661, 0
662, 0
663, 0
664, 0
665, 0
666, 0
667, 0
668, 0
669, 0
670, 0
671, 0
672, 0
673, 0
674, 0
675, 0
676, 2
677, 0
678, 2
679, 1
680, 2
681, 2
682, 1
683, 2
684, 2
685, 0
686, 0
687, 0
688, 2
689, 2
690, 2
691, 2
692, 0
693, 0
694, 0
695, 0
696, 0
697, 0
698, 0
699, 0
700, 0
701, 0
702, 2
703, 0
704, 0
705, 0
706, 0
707, 0
708, 0
709, 0
710, 0
711, 0
712, 0
713, 0
714, 2
715, 2
716, 0
717, 0
718, 2
719, 1
720, 1
721, 1
722, 2
723, 1
724, 1
725, 1
726, 1
727, 1
728, 1
729, 1
730, 1
731, 1
732, 1
733, 1
734, 1
735, 1
736, 1
737, 1
738, 1
739, 1
740, 1
741, 1
742, 2
743, 2
744, 0
745, 2
746, 2
747, 2
748, 2
749, 2
750, 1
751, 2
752, 2
753, 2
754, 2
755, 2
756, 2
757, 1
758, 2
759, 2
760, 2
761, 2
762, 2
763, 0
764, 0
765, 0
766, 2
767, 2
768, 0
769, 0
770, 0
771, 2
772, 2
773, 2
774, 1
775, 1
776, 2
777, 1
778, 1
779, 1
780, 1
781, 2
782, 2
783, 2
784, 0
785, 1
786, 1
787, 1
788, 2
789, 1
790, 2
791, 1
792, 1
793, 2
794, 2
795, 2
796, 2
797, 1
798, 1
799, 2
800, 0
801, 2
802, 2
803, 1
804, 2
805, 0
806, 2
807, 2
808, 0
809, 1
810, 1
811, 1
812, 1
813, 1
814, 1
815, 1
816, 1
817, 1
818, 1
819, 1
820, 1
821, 1
822, 1
823, 1
824, 1
825, 1
826, 1
827, 1
828, 2
829, 2
830, 2
831, 2
832, 1
833, 0
834, 0
835, 2
836, 2
837, 2
838, 0
839, 0
840, 0
841, 2
842, 2
843, 2
844, 2
845, 2
846, 2
847, 2
848, 2
849, 0
850, 2
851, 1
852, 1
853, 2
854, 0
855, 2
856, 2
857, 2
858, 2
859, 2
860, 2
861, 0
862, 1
863, 1
864, 1
865, 2
866, 2
867, 1
868, 2
869, 2
870, 2
871, 0
872, 2
873, 2
874, 0
875, 0
876, 0
877, 2
878, 0
879, 0
880, 0
881, 0
882, 0
883, 0
884, 2
885, 2
886, 0
887, 0
888, 0
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 0
897, 0
898, 1
899, 1
900, 1
901, 2
902, 1
903, 1
904, 1
905, 1
906, 1
907, 2
908, 2
909, 1
910, 2
911, 2
912, 1
913, 1
914, 1
915, 1
916, 1
917, 1
918, 1
919, 1
920, 1
921, 1
922, 1
923, 1
924, 1
925, 1
926, 1
927, 1
928, 1
929, 1
930, 1
931, 2
932, 2
933, 2
934, 1
935, 1
936, 1
937, 1
938, 2
939, 1
940, 1
941, 1
942, 1
943, 1
944, 1
945, 1
946, 1
947, 1
948, 0
949, 0
950, 0
951, 1
952, 1
953, 1
954, 1
955, 1
956, 1
957, 1
958, 2
959, 2
960, 2
961, 2
962, 2
963, 2
964, 1
965, 2
966, 2
967, 0
968, 0
969, 0
970, 0
971, 0
972, 0
973, 0
974, 0
975, 0
976, 0
977, 0
978, 0
979, 0
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 2
988, 2
989, 2
990, 1
991, 1
992, 1
993, 2
994, 1
995, 2
996, 2
997, 2
998, 2
999, 1
1000, 2
1001, 2
1002, 2
1003, 2
1004, 0
1005, 0
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 2
1016, 1
1017, 0
1018, 2
1019, 2
1020, 2
1021, 1
1022, 2
1023, 1
1024, 1
1025, 1
1026, 1
1027, 0
1028, 2
1029, 2
1030, 0
1031, 2
1032, 0
1033, 0
1034, 0
1035, 0
1036, 0
1037, 0
1038, 0
1039, 2
1040, 2
1041, 2
1042, 2
1043, 2
1044, 1
1045, 1
1046, 1
1047, 1
1048, 2
1049, 2
1050, 1
1051, 1
1052, 2
1053, 1
1054, 1
1055, 2
1056, 2
1057, 2
1058, 2
1059, 0
1060, 2
1061, 0
1062, 0
1063, 2
1064, 2
1065, 1
1066, 2
1067, 0
1068, 2
1069, 2
1070, 2
1071, 1
1072, 0
1073, 2
1074, 0
1075, 2
1076, 0
1077, 2
1078, 2
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 2
1089, 2
1090, 2
1091, 2
1092, 2
1093, 2
1094, 2
1095, 2
1096, 0
1097, 2
1098, 2
1099, 2
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 2
1109, 0
1110, 2
1111, 2
1112, 2
1113, 2
1114, 2
1115, 2
1116, 0
1117, 2
1118, 1
1119, 2
1120, 2
1121, 0
1122, 0
1123, 0
1124, 2
1125, 2
1126, 2
1127, 1
1128, 1
1129, 2
1130, 2
1131, 2
1132, 2
1133, 2
1134, 1
1135, 2
1136, 1
1137, 1
1138, 1
1139, 1
1140, 1
1141, 1
1142, 1
1143, 1
1144, 1
1145, 1
1146, 1
1147, 1
1148, 1
1149, 1
1150, 1
1151, 1
1152, 1
1153, 1
1154, 1
1155, 1
1156, 1
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 2
1166, 1
1167, 1
1168, 1
1169, 1
1170, 1
1171, 1
1172, 1
1173, 2
1174, 2
1175, 1
1176, 1
1177, 1
1178, 1
1179, 2
1180, 1
1181, 1
1182, 2
1183, 2
1184, 2
1185, 0
1186, 2
1187, 0
1188, 0
1189, 2
1190, 2
1191, 2
1192, 1
1193, 1
1194, 1
1195, 1
1196, 1
1197, 1
1198, 1
1199, 1
1200, 1
1201, 1
1202, 1
1203, 1
1204, 1
1205, 1
1206, 1
1207, 1
1208, 1
1209, 1
1210, 1
1211, 1
1212, 1
1213, 1
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 1
1224, 1
1225, 1
1226, 1
1227, 1
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 1
1234, 1
1235, 1
1236, 1
1237, 1
1238, 1
1239, 2
1240, 2
1241, 2
1242, 2
1243, 2
1244, 2
1245, 2
1246, 2
1247, 2
1248, 2
1249, 2
1250, 2
1251, 2
1252, 2
1253, 2
1254, 2
1255, 2
1256, 2
1257, 2
1258, 2
1259, 2
1260, 2
1261, 2
1262, 2
1263, 2
1264, 2
1265, 2
1266, 2
1267, 2
1268, 2
1269, 2
1270, 2
1271, 2
1272, 2
1273, 2
1274, 2
1275, 2
1276, 2
1277, 2
1278, 2
1279, 2
1280, 2
1281, 2
1282, 2
1283, 2
1284, 2
1285, 2
1286, 2
1287, 2
1288, 2
1289, 2
1290, 2
1291, 2
1292, 2
1293, 2
1294, 2
1295, 2
1296, 2
1297, 2
1298, 2
1299, 2
1300, 2
1301, 2
1302, 2
1303, 2
1304, 2
1305, 2
1306, 2
1307, 2
1308, 2
1309, 2
1310, 2
1311, 2
1312, 2
1313, 2
1314, 2
1315, 2
1316, 2
1317, 2
1318, 2
1319, 2
1320, 0
1321, 0
1322, 0
1323, 0
1324, 0
1325, 0
1326, 0
1327, 0
1328, 0
1329, 0
1330, 0
1331, 0
1332, 0
1333, 0
1334, 0
1335, 0
1336, 0
1337, 0
1338, 1
1339, 1
1340, 1
1341, 1
1342, 1
1343, 1
1344, 1
1345, 1
1346, 1
1347, 1
1348, 1
1349, 1
1350, 1
1351, 1
1352, 0
1353, 2
1354, 2
1355, 2
1356, 1
1357, 1
1358, 1
1359, 1
1360, 2
1361, 2
1362, 2
1363, 2
1364, 0
1365, 2
1366, 2
1367, 2
1368, 2
1369, 1
1370, 1
1371, 0
1372, 2
1373, 2
1374, 2
1375, 2
1376, 2
1377, 1
1378, 1
1379, 1
1380, 1
1381, 1
1382, 1
1383, 1
1384, 1
1385, 1
1386, 1
1387, 1
1388, 1
1389, 1
1390, 1
1391, 1
1392, 1
1393, 1
1394, 1
1395, 1
1396, 1
1397, 0
1398, 1
1399, 1
1400, 1
1401, 1
1402, 1
1403, 1
1404, 1
1405, 1
1406, 1
1407, 1
1408, 1
1409, 1
1410, 1
1411, 2
1412, 1
1413, 1
1414, 1
1415, 1
1416, 1
1417, 1
1418, 1
1419, 1
1420, 1
1421, 1
1422, 1
1423, 1
1424, 1
1425, 0
1426, 1
1427, 1
1428, 2
1429, 1
1430, 0
1431, 2
1432, 2
1433, 2
1434, 2
1435, 2
1436, 2
1437, 2
1438, 2
1439, 1
1440, 2
1441, 2
1442, 2
1443, 1
1444, 1
1445, 1
1446, 1
1447, 1
1448, 1
1449, 1
1450, 2
1451, 2
1452, 2
1453, 2
1454, 2
1455, 2
1456, 2
1457, 0
1458, 2
1459, 2
1460, 2
1461, 2
1462, 2
1463, 2
1464, 0
1465, 2
1466, 2
1467, 2
1468, 2
1469, 2
1470, 2
1471, 0
1472, 2
1473, 0
1474, 0
1475, 0
1476, 0
1477, 0
1478, 0
1479, 0
1480, 0
1481, 0
1482, 0
1483, 0
1484, 0
1485, 0
1486, 0
1487, 0
1488, 0
1489, 0
1490, 0
1491, 0
1492, 0
1493, 0
1494, 0
1495, 2
1496, 1
1497, 1
1498, 2
1499, 2
1500, 0
1501, 2
1502, 1
1503, 1
1504, 1
1505, 1
1506, 1
1507, 1
1508, 2
1509, 2
1510, 1
1511, 2
1512, 1
1513, 1
1514, 1
1515, 1
1516, 1
1517, 1
1518, 2
1519, 2
1520, 2
1521, 2
1522, 2
1523, 2
1524, 2
1525, 1
1526, 1
1527, 1
1528, 1
1529, 1
1530, 1
1531, 1
1532, 1
1533, 2
1534, 1
1535, 1
1536, 2
1537, 2
1538, 2
1539, 2
1540, 2
1541, 2
1542, 2
1543, 2
1544, 2
1545, 2
1546, 2
1547, 2
1548, 2
1549, 2
1550, 2
1551, 2
1552, 2
1553, 0
1554, 0
1555, 0
1556, 0
1557, 0
1558, 0
1559, 0
1560, 0
1561, 0
1562, 0
1563, 0
1564, 0
1565, 0
1566, 0
1567, 0
1568, 0
1569, 0
1570, 0
1571, 0
1572, 0
1573, 0
1574, 0
1575, 0
1576, 0
1577, 0
1578, 0
1579, 0
1580, 0
1581, 0
1582, 0
1583, 0
1584, 0
1585, 0
1586, 0
1587, 0
1588, 0
1589, 0
1590, 0
1591, 2
1592, 1
1593, 1
1594, 1
1595, 1
1596, 1
1597, 1
1598, 1
1599, 1
1600, 1
1601, 2
1602, 1
1603, 1
1604, 2
1605, 2
1606, 2
1607, 1
1608, 1
1609, 1
1610, 1
1611, 1
1612, 2
1613, 2
1614, 0
1615, 2
1616, 2
1617, 2
1618, 2
1619, 2
1620, 2
1621, 2
1622, 2
1623, 2
1624, 0
1625, 0
1626, 2
1627, 2
1628, 0
1629, 2
1630, 2
1631, 2
1632, 2
1633, 2
1634, 2
1635, 2
1636, 2
1637, 2
1638, 1
1639, 2
1640, 1
1641, 2
1642, 2
1643, 2
1644, 2
1645, 2
1646, 0
1647, 0
1648, 0
1649, 0
1650, 0
1651, 0
1652, 0
1653, 0
1654, 0
1655, 0
1656, 0
1657, 0
1658, 0
1659, 1
1660, 1
1661, 1
1662, 0
1663, 1
1664, 1
1665, 1
1666, 1
1667, 1
1668, 1
1669, 1
1670, 1
1671, 1
1672, 1
1673, 1
1674, 1
1675, 1
1676, 1
1677, 1
1678, 1
1679, 1
1680, 2
1681, 1
1682, 2
1683, 2
1684, 1
1685, 1
1686, 0
1687, 0
1688, 2
1689, 2
1690, 2
1691, 2
1692, 0
1693, 0
1694, 2
1695, 1
1696, 1
1697, 1
1698, 1
1699, 1
1700, 1
1701, 1
1702, 1
1703, 1
1704, 1
1705, 2
1706, 0
1707, 2
1708, 0
1709, 0
1710, 0
1711, 0
1712, 0
1713, 0
1714, 0
1715, 0
1716, 0
1717, 0
1718, 0
1719, 0
1720, 0
1721, 0
1722, 1
1723, 0
1724, 0
1725, 0
1726, 0
1727, 0
1728, 0
1729, 0
1730, 0
1731, 0
1732, 2
1733, 1
1734, 1
1735, 1
1736, 1
1737, 1
1738, 1
1739, 2
1740, 1
1741, 1
1742, 1
1743, 1
1744, 1
1745, 1
1746, 2
1747, 2
1748, 2
1749, 0
1750, 0
1751, 0
1752, 0
1753, 2
1754, 0
1755, 2
1756, 1
1757, 2
1758, 2
1759, 1
1760, 1
1761, 1
1762, 1
1763, 1
1764, 1
1765, 1
1766, 1
1767, 1
1768, 1
1769, 1
1770, 1
1771, 1
1772, 1
1773, 1
1774, 1
1775, 1
1776, 1
1777, 1
1778, 1
1779, 1
1780, 1
1781, 1
1782, 1
1783, 1
1784, 1
1785, 1
1786, 1
1787, 1
1788, 1
1789, 1
1790, 1
1791, 1
1792, 1
1793, 1
1794, 1
1795, 1
1796, 1
1797, 1
1798, 1
1799, 1
1800, 1
1801, 1
1802, 1
1803, 1
1804, 1
1805, 1
1806, 1
1807, 1
1808, 1
1809, 1
1810, 1
1811, 1
1812, 1
1813, 1
1814, 1
1815, 1
1816, 1
1817, 1
1818, 1
1819, 1
1820, 1
1821, 1
1822, 1
1823, 1
1824, 1
1825, 2
1826, 2
1827, 2
1828, 2
1829, 1
1830, 2
1831, 2
1832, 2
1833, 2
1834, 2
1835, 2
1836, 1
1837, 0
1838, 0
1839, 0
1840, 0
1841, 2
1842, 1
1843, 1
1844, 1
1845, 1
1846, 0
1847, 0
1848, 0
1849, 0
1850, 0
1851, 0
1852, 0
1853, 0
1854, 2
1855, 0
1856, 2
1857, 2
1858, 2
1859, 0
1860, 2
1861, 2
1862, 2
1863, 0
1864, 0
1865, 0
1866, 0
1867, 0
1868, 2
1869, 2
1870, 2
1871, 2
1872, 0
1873, 0
1874, 0
1875, 2
1876, 2
1877, 2
1878, 2
1879, 1
1880, 1
1881, 2
1882, 2
1883, 2
1884, 0
1885, 2
1886, 2
1887, 2
1888, 2
1889, 2
1890, 2
1891, 2
1892, 2
1893, 2
1894, 0
1895, 2
1896, 2
1897, 2
1898, 1
1899, 1
1900, 1
1901, 1
1902, 1
1903, 1
1904, 2
1905, 2
1906, 2
1907, 1
1908, 1
1909, 1
1910, 1
1911, 1
1912, 1
1913, 1
1914, 1
1915, 1
1916, 1
1917, 1
1918, 1
1919, 1
1920, 1
1921, 1
1922, 1
1923, 1
1924, 1
1925, 1
1926, 1
1927, 1
1928, 1
1929, 2
1930, 2
1931, 2
1932, 2
1933, 2
1934, 2
1935, 2
1936, 2
1937, 2
1938, 2
1939, 2
