180, 1
181, 2
182, 1
183, 2
184, 1
185, 0
186, 1
187, 2
188, 1
189, 2
190, 0
191, 1
192, 0
193, 0
194, 1
195, 1
196, 2
197, 2
198, 2
199, 2
200, 2
201, 1
202, 2
203, 2
204, 1
205, 1
206, 1
207, 2
208, 2
209, 2
210, 1
211, 2
212, 2
213, 0
214, 2
215, 2
216, 1
217, 0
218, 2
219, 0
220, 2
221, 0
222, 2
223, 2
224, 2
225, 2
226, 2
227, 2
228, 2
229, 0
230, 2
231, 2
232, 2
233, 1
234, 2
235, 1
236, 0
237, 2
238, 1
239, 0
240, 2
241, 2
242, 2
243, 0
244, 2
245, 2
246, 2
247, 1
248, 2
249, 2
250, 2
251, 0
252, 2
253, 2
254, 1
255, 2
256, 2
257, 2
258, 2
259, 2
260, 2
261, 2
262, 2
263, 2
264, 1
265, 2
266, 2
267, 2
268, 2
269, 2
270, 2
271, 2
272, 2
273, 1
274, 0
275, 2
276, 1
277, 1
278, 1
279, 0
280, 1
281, 0
282, 1
283, 2
284, 2
285, 1
286, 2
287, 1
288, 0
289, 2
290, 0
291, 2
292, 2
293, 2
294, 1
295, 2
296, 2
297, 1
298, 2
299, 2
300, 2
301, 2
302, 2
303, 2
304, 2
305, 2
306, 2
307, 2
308, 0
309, 0
310, 2
311, 0
312, 0
313, 1
314, 1
315, 2
316, 0
317, 1
318, 1
319, 2
320, 1
321, 2
322, 2
323, 2
324, 0
325, 1
326, 2
327, 2
328, 2
329, 2
330, 1
331, 0
332, 2
333, 1
334, 1
335, 2
336, 2
337, 2
338, 0
339, 0
340, 0
341, 2
342, 2
343, 0
344, 1
345, 0
346, 0
347, 0
348, 1
349, 0
350, 0
351, 2
352, 2
353, 2
354, 2
355, 0
356, 2
357, 0
358, 2
359, 0
360, 1
361, 1
362, 1
363, 1
364, 1
365, 2
366, 1
367, 0
368, 2
369, 1
370, 1
371, 1
372, 0
373, 2
374, 1
375, 0
376, 1
377, 1
378, 2
379, 2
380, 2
381, 2
382, 0
383, 2
384, 2
385, 2
386, 0
387, 2
388, 2
389, 2
390, 0
391, 1
392, 2
393, 0
394, 2
395, 1
396, 0
397, 2
398, 2
399, 2
400, 2
401, 2
402, 2
403, 1
404, 2
405, 2
406, 1
407, 2
408, 2
409, 2
410, 0
411, 2
412, 2
413, 2
414, 2
415, 2
416, 2
417, 1
418, 2
419, 2
420, 2
421, 1
422, 0
423, 1
424, 2
425, 1
426, 1
427, 2
428, 2
429, 0
430, 2
431, 1
432, 0
433, 2
434, 0
435, 0
436, 2
437, 1
438, 0
439, 1
440, 2
441, 2
442, 2
443, 0
444, 2
445, 0
446, 1
447, 2
448, 2
449, 2
450, 1
451, 1
452, 1
453, 0
454, 1
455, 1
456, 2
457, 0
458, 1
459, 2
460, 2
461, 2
462, 1
463, 2
464, 0
465, 0
466, 0
467, 1
468, 1
469, 1
470, 1
471, 2
472, 1
473, 1
474, 1
475, 1
476, 1
477, 2
478, 0
479, 1
480, 2
481, 0
482, 2
483, 2
484, 2
485, 2
486, 2
487, 2
488, 2
489, 2
490, 2
491, 1
492, 2
493, 1
494, 0
495, 2
496, 0
497, 2
498, 1
499, 0
500, 2
501, 2
502, 2
503, 2
504, 2
505, 2
506, 2
507, 0
508, 2
509, 1
510, 1
511, 2
512, 2
513, 2
514, 2
515, 0
516, 1
517, 2
518, 1
519, 2
520, 0
521, 0
522, 1
523, 0
524, 1
525, 0
526, 1
527, 1
528, 1
529, 2
530, 2
531, 2
532, 2
533, 2
534, 1
535, 2
536, 1
537, 1
538, 1
539, 1
540, 1
541, 0
542, 0
543, 2
544, 0
545, 1
546, 0
547, 1
548, 0
549, 2
550, 1
551, 0
552, 0
553, 1
554, 0
555, 2
556, 2
557, 2
558, 2
559, 1
560, 2
561, 2
562, 2
563, 2
564, 2
565, 2
566, 2
567, 1
568, 1
569, 2
570, 2
571, 2
572, 2
573, 2
574, 2
575, 1
576, 2
577, 2
578, 2
579, 2
580, 2
581, 2
582, 1
583, 0
584, 2
585, 2
586, 2
587, 0
588, 0
589, 0
590, 1
591, 1
592, 2
593, 2
594, 0
595, 2
596, 0
597, 0
598, 2
599, 1
600, 0
601, 0
602, 2
603, 1
604, 2
605, 2
606, 2
607, 0
608, 0
609, 2
610, 0
611, 2
612, 2
613, 1
614, 0
615, 2
616, 0
617, 2
618, 1
619, 0
620, 1
621, 2
622, 1
623, 2
624, 2
625, 2
626, 2
627, 1
628, 2
629, 2
630, 2
631, 2
632, 2
633, 2
634, 2
635, 1
636, 2
637, 2
638, 2
639, 0
640, 1
641, 2
642, 2
643, 2
644, 2
645, 2
646, 1
647, 2
648, 2
649, 2
650, 2
651, 0
